date,hors,u,v,ws,wd
2009070100,44,2.47,-0.96,2.65,111.27
2009070100,45,2.7,-1.24,2.97,114.58
2009070100,46,2.85,-1.52,3.23,118.06
2009070100,47,2.92,-1.76,3.41,121.08
2009070100,48,2.91,-1.92,3.48,123.36
2009070112,1,1.88,-1.75,2.57,133
2009070112,2,2.2,-1.57,2.7,125.58
2009070112,3,2.31,-1.5,2.75,122.93
2009070112,4,2.26,-1.49,2.71,123.33
2009070112,5,2.15,-1.5,2.62,124.92
2009070112,6,2.05,-1.47,2.53,125.58
2009070112,7,2.04,-1.37,2.45,123.89
2009070112,8,2.03,-1.31,2.42,122.82
2009070112,9,1.95,-1.45,2.43,126.58
2009070112,10,1.71,-1.85,2.52,137.32
2009070112,11,1.29,-2.32,2.65,150.95
2009070112,12,0.67,-2.55,2.64,165.27
2009070112,13,-0.09,-2.35,2.35,182.19
2009070112,14,-0.7,-1.85,1.98,200.72
2009070112,15,-0.8,-1.27,1.5,212.33
2009070112,16,-0.19,-0.79,0.81,193.41
2009070112,17,0.76,-0.49,0.9,122.63
2009070112,18,1.52,-0.38,1.57,104.15
2009070112,19,1.72,-0.49,1.79,105.86
2009070112,20,1.59,-0.71,1.74,114.18
2009070112,21,1.52,-0.95,1.79,121.92
2009070112,22,1.77,-1.1,2.08,121.86
2009070112,23,2.11,-1.19,2.42,119.44
2009070112,24,2.18,-1.26,2.52,120.01
2009070112,25,1.77,-1.33,2.21,126.96
2009070112,26,1.19,-1.33,1.78,138.23
2009070112,27,0.89,-1.16,1.47,142.48
2009070112,28,1.21,-0.8,1.45,123.42
2009070112,29,1.92,-0.41,1.96,102.15
2009070112,30,2.66,-0.24,2.67,95.19
2009070112,31,3.17,-0.45,3.2,98.08
2009070112,32,3.46,-0.92,3.58,104.87
2009070112,33,3.64,-1.46,3.92,111.86
2009070112,34,3.76,-1.91,4.22,116.93
2009070112,35,3.77,-2.25,4.39,120.83
2009070112,36,3.53,-2.46,4.3,124.93
2009070112,37,2.99,-2.56,3.94,130.54
2009070112,38,2.37,-2.56,3.49,137.25
2009070112,39,1.92,-2.5,3.15,142.44
2009070112,40,1.84,-2.39,3.02,142.42
2009070112,41,2.03,-2.28,3.05,138.24
2009070112,42,2.33,-2.19,3.2,133.21
2009070112,43,2.6,-2.16,3.38,129.74
2009070112,44,2.79,-2.19,3.55,128.07
2009070112,45,2.91,-2.27,3.69,128
2009070112,46,2.94,-2.41,3.8,129.24
2009070112,47,2.99,-2.6,3.96,130.99
2009070112,48,3.15,-2.86,4.25,132.28
2009070200,1,1.01,-1.73,2.01,149.66
2009070200,2,0.72,-1.6,1.76,155.87
2009070200,3,0.52,-1.36,1.46,158.95
2009070200,4,0.44,-1.08,1.16,158.03
2009070200,5,0.48,-0.86,0.98,150.93
2009070200,6,0.68,-0.81,1.06,139.94
2009070200,7,1.05,-1,1.45,133.68
2009070200,8,1.46,-1.34,1.98,132.36
2009070200,9,1.8,-1.69,2.47,133.13
2009070200,10,1.95,-1.95,2.76,135.11
2009070200,11,1.92,-2.19,2.91,138.64
2009070200,12,1.79,-2.47,3.05,144.07
2009070200,13,1.61,-2.84,3.26,150.45
2009070200,14,1.51,-3.12,3.47,154.13
2009070200,15,1.66,-3.11,3.53,151.96
2009070200,16,2.14,-2.68,3.43,141.44
2009070200,17,2.86,-2.05,3.52,125.72
2009070200,18,3.66,-1.54,3.97,112.79
2009070200,19,4.4,-1.38,4.61,107.48
2009070200,20,4.93,-1.61,5.19,108.1
2009070200,21,5.14,-2.18,5.58,112.99
2009070200,22,4.92,-2.99,5.76,121.25
2009070200,23,4.42,-3.72,5.78,130.03
2009070200,24,3.81,-3.98,5.51,136.25
2009070200,25,3.25,-3.56,4.82,137.6
2009070200,26,2.84,-2.83,4.01,134.84
2009070200,27,2.67,-2.31,3.53,130.83
2009070200,28,2.76,-2.36,3.63,130.59
2009070200,29,2.93,-2.73,4.01,132.9
2009070200,30,2.98,-2.97,4.21,134.97
2009070200,31,2.74,-2.79,3.92,135.53
2009070200,32,2.46,-2.39,3.43,134.17
2009070200,33,2.43,-2.07,3.19,130.44
2009070200,34,2.85,-2.08,3.53,126.14
2009070200,35,3.47,-2.36,4.2,124.26
2009070200,36,3.92,-2.78,4.81,125.32
2009070200,37,3.96,-3.2,5.09,128.92
2009070200,38,3.79,-3.5,5.15,132.71
2009070200,39,3.71,-3.54,5.13,133.7
2009070200,40,3.95,-3.29,5.14,129.78
2009070200,41,4.4,-3,5.32,124.26
2009070200,42,4.85,-3,5.71,121.72
2009070200,43,5.13,-3.5,6.21,124.33
2009070200,44,5.14,-4.19,6.63,129.22
2009070200,45,4.81,-4.63,6.68,133.91
2009070200,46,4.13,-4.5,6.11,137.45
2009070200,47,3.29,-3.98,5.16,140.42
2009070200,48,2.53,-3.37,4.22,143.09
2009070212,1,0.94,-3.62,3.74,165.39
2009070212,2,1.32,-3.65,3.88,160.14
2009070212,3,1.96,-3.39,3.91,150.03
2009070212,4,2.74,-2.96,4.03,137.24
2009070212,5,3.53,-2.53,4.35,125.69
2009070212,6,4.18,-2.29,4.76,118.69
2009070212,7,4.57,-2.34,5.13,117.12
2009070212,8,4.72,-2.61,5.39,118.93
2009070212,9,4.67,-2.95,5.52,122.23
2009070212,10,4.47,-3.23,5.52,125.79
2009070212,11,4.16,-3.39,5.37,129.12
2009070212,12,3.78,-3.39,5.08,131.85
2009070212,13,3.37,-3.21,4.65,133.6
2009070212,14,2.99,-2.94,4.19,134.51
2009070212,15,2.73,-2.71,3.84,134.8
2009070212,16,2.62,-2.6,3.69,134.71
2009070212,17,2.63,-2.56,3.67,134.22
2009070212,18,2.69,-2.53,3.69,133.23
2009070212,19,2.75,-2.44,3.68,131.64
2009070212,20,2.86,-2.34,3.7,129.27
2009070212,21,3.12,-2.28,3.86,126.23
2009070212,22,3.54,-2.32,4.24,123.26
2009070212,23,4.02,-2.51,4.73,121.98
2009070212,24,4.36,-2.87,5.22,123.38
2009070212,25,4.44,-3.41,5.6,127.5
2009070212,26,4.32,-3.92,5.83,132.2
2009070212,27,4.11,-4.16,5.85,135.36
2009070212,28,3.9,-3.99,5.58,135.65
2009070212,29,3.78,-3.67,5.27,134.1
2009070212,30,3.83,-3.54,5.22,132.76
2009070212,31,4.07,-3.84,5.6,133.38
2009070212,32,4.32,-4.3,6.09,134.88
2009070212,33,4.35,-4.5,6.26,135.99
2009070212,34,4,-4.17,5.78,136.2
2009070212,35,3.4,-3.54,4.91,136.15
2009070212,36,2.74,-2.96,4.03,137.17
2009070212,37,2.18,-2.68,3.45,140.96
2009070212,38,1.75,-2.66,3.18,146.71
2009070212,39,1.46,-2.74,3.11,151.96
2009070212,40,1.31,-2.81,3.1,154.93
2009070212,41,1.24,-2.79,3.06,156.01
2009070212,42,1.17,-2.64,2.89,156.15
2009070212,43,1.05,-2.35,2.58,156.01
2009070212,44,0.95,-2.07,2.28,155.28
2009070212,45,0.99,-1.98,2.22,153.4
2009070212,46,1.22,-2.21,2.53,151.12
2009070212,47,1.5,-2.68,3.07,150.66
2009070212,48,1.66,-3.22,3.62,152.76
2009070300,1,4.27,-3.3,5.4,127.64
2009070300,2,3.89,-3.08,4.96,128.33
2009070300,3,3.62,-3.18,4.82,131.25
2009070300,4,3.45,-3.46,4.88,135.1
2009070300,5,3.33,-3.71,4.99,138.04
2009070300,6,3.25,-3.7,4.93,138.65
2009070300,7,3.19,-3.29,4.58,135.87
2009070300,8,3.19,-2.73,4.2,130.57
2009070300,9,3.31,-2.36,4.07,125.54
2009070300,10,3.59,-2.45,4.34,124.3
2009070300,11,3.92,-2.87,4.86,126.2
2009070300,12,4.18,-3.43,5.4,129.39
2009070300,13,4.26,-3.95,5.81,132.83
2009070300,14,4.22,-4.32,6.04,135.7
2009070300,15,4.14,-4.47,6.1,137.21
2009070300,16,4.11,-4.37,6,136.72
2009070300,17,4.17,-4.12,5.86,134.69
2009070300,18,4.34,-3.91,5.84,132
2009070300,19,4.63,-3.85,6.02,129.73
2009070300,20,4.87,-3.87,6.22,128.46
2009070300,21,4.87,-3.86,6.21,128.39
2009070300,22,4.48,-3.72,5.83,129.71
2009070300,23,3.82,-3.48,5.16,132.3
2009070300,24,3.03,-3.14,4.36,136
2009070300,25,2.27,-2.75,3.56,140.47
2009070300,26,1.66,-2.37,2.9,145.07
2009070300,27,1.32,-2.09,2.48,147.67
2009070300,28,1.34,-1.95,2.37,145.58
2009070300,29,1.56,-1.88,2.44,140.37
2009070300,30,1.79,-1.78,2.52,134.76
2009070300,31,1.89,-1.59,2.47,130.12
2009070300,32,1.86,-1.47,2.37,128.43
2009070300,33,1.74,-1.62,2.38,132.89
2009070300,34,1.58,-2.14,2.66,143.5
2009070300,35,1.42,-2.84,3.18,153.44
2009070300,36,1.29,-3.44,3.68,159.51
2009070300,37,1.21,-3.73,3.92,162.07
2009070300,38,1.17,-3.74,3.91,162.64
2009070300,39,1.14,-3.55,3.73,162.14
2009070300,40,1.12,-3.24,3.43,160.93
2009070300,41,1.14,-2.87,3.09,158.29
2009070300,42,1.26,-2.45,2.75,152.79
2009070300,43,1.48,-1.99,2.48,143.34
2009070300,44,1.67,-1.45,2.21,131
2009070300,45,1.64,-0.76,1.81,114.95
2009070300,46,1.26,0.09,1.26,85.94
2009070300,47,0.66,0.9,1.11,36.33
2009070300,48,0.02,1.4,1.4,0.62
2009070312,1,4.33,-4.51,6.25,136.17
2009070312,2,4.59,-4.72,6.59,135.81
2009070312,3,4.6,-4.66,6.55,135.34
2009070312,4,4.45,-4.4,6.26,134.66
2009070312,5,4.31,-4.07,5.93,133.35
2009070312,6,4.38,-3.81,5.81,130.99
2009070312,7,4.75,-3.7,6.02,127.89
2009070312,8,5.13,-3.69,6.32,125.7
2009070312,9,5.14,-3.69,6.33,125.67
2009070312,10,4.53,-3.62,5.8,128.65
2009070312,11,3.58,-3.44,4.96,133.83
2009070312,12,2.73,-3.11,4.13,138.72
2009070312,13,2.28,-2.63,3.48,139.08
2009070312,14,2.12,-2.17,3.03,135.62
2009070312,15,2.01,-1.91,2.77,133.45
2009070312,16,1.79,-1.97,2.66,137.75
2009070312,17,1.52,-2.17,2.65,145.06
2009070312,18,1.34,-2.26,2.63,149.46
2009070312,19,1.34,-2.07,2.47,147.14
2009070312,20,1.5,-1.79,2.33,140.04
2009070312,21,1.76,-1.69,2.44,133.97
2009070312,22,2.05,-1.98,2.85,134.1
2009070312,23,2.3,-2.51,3.41,137.59
2009070312,24,2.43,-3.06,3.9,141.6
2009070312,25,2.38,-3.43,4.17,145.2
2009070312,26,2.23,-3.58,4.22,148.05
2009070312,27,2.06,-3.5,4.06,149.53
2009070312,28,1.94,-3.22,3.76,148.93
2009070312,29,1.86,-2.84,3.39,146.83
2009070312,30,1.77,-2.49,3.06,144.58
2009070312,31,1.64,-2.25,2.78,144.01
2009070312,32,1.35,-2,2.42,146.03
2009070312,33,0.8,-1.57,1.76,153.06
2009070312,34,-0.08,-0.84,0.84,185.3
2009070312,35,-1.09,0,1.09,270.13
2009070312,36,-2,0.72,2.13,289.79
2009070312,37,-2.61,1.14,2.84,293.57
2009070312,38,-2.87,1.36,3.18,295.3
2009070312,39,-2.81,1.56,3.21,298.97
2009070312,40,-2.45,1.86,3.08,307.12
2009070312,41,-1.92,2.18,2.91,318.6
2009070312,42,-1.36,2.39,2.75,330.43
2009070312,43,-0.88,2.42,2.57,340.09
2009070312,44,-0.47,2.37,2.41,348.83
2009070312,45,-0.09,2.4,2.4,357.78
2009070312,46,0.28,2.63,2.64,6.09
2009070312,47,0.66,2.96,3.03,12.6
2009070312,48,1.06,3.25,3.42,17.99
2009070400,1,3.07,-3.16,4.4,135.8
2009070400,2,2.74,-2.83,3.94,135.97
2009070400,3,2.47,-2.66,3.63,137.14
2009070400,4,2.26,-2.6,3.44,138.97
2009070400,5,2.09,-2.56,3.3,140.78
2009070400,6,1.92,-2.45,3.11,141.89
2009070400,7,1.75,-2.22,2.83,141.71
2009070400,8,1.66,-1.99,2.59,140.22
2009070400,9,1.73,-1.92,2.59,138.02
2009070400,10,2.01,-2.12,2.92,136.45
2009070400,11,2.36,-2.45,3.41,136.1
2009070400,12,2.59,-2.77,3.79,136.86
2009070400,13,2.57,-2.91,3.88,138.63
2009070400,14,2.36,-2.89,3.73,140.79
2009070400,15,2.09,-2.72,3.44,142.46
2009070400,16,1.88,-2.46,3.1,142.55
2009070400,17,1.78,-2.2,2.83,141.03
2009070400,18,1.83,-2.08,2.77,138.7
2009070400,19,2.01,-2.13,2.93,136.59
2009070400,20,2.15,-2.03,2.96,133.24
2009070400,21,2.01,-1.35,2.42,123.95
2009070400,22,1.43,0.12,1.43,85.18
2009070400,23,0.62,1.85,1.95,18.39
2009070400,24,-0.12,3.12,3.12,357.74
2009070400,25,-0.56,3.41,3.45,350.71
2009070400,26,-0.7,3.06,3.14,347.08
2009070400,27,-0.63,2.63,2.7,346.48
2009070400,28,-0.42,2.53,2.57,350.7
2009070400,29,-0.09,2.69,2.69,358.05
2009070400,30,0.31,2.85,2.87,6.17
2009070400,31,0.75,2.84,2.94,14.82
2009070400,32,1.2,2.59,2.85,24.93
2009070400,33,1.62,2.05,2.62,38.34
2009070400,34,1.96,1.23,2.31,57.8
2009070400,35,2.11,0.26,2.12,82.88
2009070400,36,1.94,-0.7,2.06,109.76
2009070400,37,1.42,-1.5,2.07,136.51
2009070400,38,0.81,-2.05,2.21,158.55
2009070400,39,0.42,-2.28,2.32,169.48
2009070400,40,0.52,-2.15,2.21,166.49
2009070400,41,0.98,-1.84,2.09,151.92
2009070400,42,1.63,-1.59,2.28,134.33
2009070400,43,2.28,-1.57,2.77,124.5
2009070400,44,2.78,-1.65,3.24,120.71
2009070400,45,3,-1.67,3.44,119.14
2009070400,46,2.86,-1.51,3.23,117.78
2009070400,47,2.5,-1.25,2.8,116.6
2009070400,48,2.15,-1.08,2.41,116.63
2009070412,1,1.83,-3.49,3.94,152.34
2009070412,2,1.8,-3.55,3.98,153.07
2009070412,3,1.89,-3.37,3.86,150.65
2009070412,4,2.04,-3.02,3.65,145.97
2009070412,5,2.2,-2.68,3.47,140.52
2009070412,6,2.34,-2.5,3.42,136.88
2009070412,7,2.39,-2.57,3.51,137.09
2009070412,8,2.23,-2.59,3.42,139.27
2009070412,9,1.72,-2.17,2.77,141.46
2009070412,10,0.8,-1.04,1.31,142.54
2009070412,11,-0.3,0.38,0.48,321.76
2009070412,12,-1.25,1.55,1.99,321.19
2009070412,13,-1.8,2.08,2.75,319.07
2009070412,14,-2.01,2.17,2.96,317.11
2009070412,15,-1.99,2.16,2.94,317.38
2009070412,16,-1.84,2.34,2.97,321.81
2009070412,17,-1.56,2.59,3.02,328.94
2009070412,18,-1.14,2.74,2.97,337.34
2009070412,19,-0.6,2.66,2.73,347.34
2009070412,20,-0.02,2.45,2.45,359.62
2009070412,21,0.48,2.26,2.31,12.06
2009070412,22,0.82,2.21,2.35,20.28
2009070412,23,1.04,2.24,2.47,24.77
2009070412,24,1.23,2.29,2.6,28.28
2009070412,25,1.47,2.26,2.69,32.98
2009070412,26,1.7,2.11,2.71,38.9
2009070412,27,1.88,1.81,2.61,46.21
2009070412,28,1.96,1.33,2.37,55.85
2009070412,29,1.96,0.79,2.11,68.01
2009070412,30,1.91,0.32,1.94,80.56
2009070412,31,1.84,0.03,1.84,89.18
2009070412,32,1.72,-0.04,1.72,91.24
2009070412,33,1.5,0.16,1.51,84.09
2009070412,34,1.16,0.56,1.29,64.34
2009070412,35,0.83,0.84,1.18,44.83
2009070412,36,0.65,0.57,0.87,48.63
2009070412,37,0.71,-0.44,0.84,121.71
2009070412,38,0.87,-1.59,1.82,151.21
2009070412,39,0.93,-2.07,2.27,155.66
2009070412,40,0.77,-1.33,1.54,149.75
2009070412,41,0.6,0.08,0.61,82.6
2009070412,42,0.72,1.33,1.51,28.35
2009070412,43,1.28,1.78,2.2,35.63
2009070412,44,1.95,1.59,2.52,50.92
2009070412,45,2.27,1.06,2.51,65.05
2009070412,46,1.92,0.48,1.98,75.98
2009070412,47,1.13,-0.05,1.13,92.47
2009070412,48,0.29,-0.47,0.55,148.3
2009070500,1,-0.36,1.4,1.45,345.45
2009070500,2,-0.33,1.91,1.94,350.16
2009070500,3,-0.01,2.18,2.18,359.73
2009070500,4,0.5,2.23,2.28,12.71
2009070500,5,1.08,2.08,2.35,27.4
2009070500,6,1.6,1.77,2.38,42.01
2009070500,7,1.95,1.33,2.36,55.76
2009070500,8,2.16,0.86,2.32,68.2
2009070500,9,2.27,0.52,2.33,77.18
2009070500,10,2.33,0.38,2.37,80.78
2009070500,11,2.34,0.36,2.37,81.25
2009070500,12,2.28,0.33,2.31,81.79
2009070500,13,2.16,0.19,2.17,84.89
2009070500,14,2.02,0.02,2.02,89.52
2009070500,15,1.89,-0.1,1.89,92.95
2009070500,16,1.81,-0.08,1.82,92.47
2009070500,17,1.77,0.02,1.77,89.41
2009070500,18,1.74,0.1,1.74,86.57
2009070500,19,1.69,0.14,1.69,85.32
2009070500,20,1.63,0.27,1.65,80.74
2009070500,21,1.58,0.68,1.72,66.78
2009070500,22,1.54,1.46,2.13,46.64
2009070500,23,1.48,2.26,2.7,33.29
2009070500,24,1.34,2.62,2.94,27.15
2009070500,25,1.1,2.24,2.5,26.17
2009070500,26,0.87,1.52,1.75,29.75
2009070500,27,0.77,0.99,1.26,37.97
2009070500,28,0.91,1.05,1.39,41.02
2009070500,29,1.2,1.43,1.87,40.1
2009070500,30,1.51,1.7,2.27,41.69
2009070500,31,1.75,1.55,2.34,48.48
2009070500,32,2,1.17,2.31,59.66
2009070500,33,2.35,0.85,2.5,70.19
2009070500,34,2.87,0.77,2.97,74.97
2009070500,35,3.36,0.65,3.42,78.99
2009070500,36,3.58,0.1,3.58,88.45
2009070500,37,3.38,-1.14,3.56,108.64
2009070500,38,2.94,-2.65,3.96,131.94
2009070500,39,2.58,-3.86,4.64,146.24
2009070500,40,2.5,-4.36,5.02,150.21
2009070500,41,2.62,-4.33,5.06,148.81
2009070500,42,2.81,-4.11,4.98,145.59
2009070500,43,2.91,-3.98,4.93,143.84
2009070500,44,2.68,-4.06,4.86,146.61
2009070500,45,1.87,-4.43,4.8,157.09
2009070500,46,0.39,-5.08,5.09,175.66
2009070500,47,-1.3,-5.75,5.89,192.72
2009070500,48,-2.56,-6.11,6.63,202.7
2009070512,1,2.3,0.45,2.35,78.85
2009070512,2,2.16,0.09,2.16,87.55
2009070512,3,1.98,-0.12,1.99,93.38
2009070512,4,1.81,-0.18,1.82,95.82
2009070512,5,1.66,-0.11,1.66,93.93
2009070512,6,1.58,0.09,1.58,86.81
2009070512,7,1.59,0.41,1.64,75.46
2009070512,8,1.69,0.83,1.88,63.76
2009070512,9,1.87,1.32,2.29,54.78
2009070512,10,2.09,1.79,2.75,49.46
2009070512,11,2.2,1.93,2.93,48.86
2009070512,12,2.03,1.36,2.45,56.16
2009070512,13,1.48,-0.04,1.48,91.63
2009070512,14,0.79,-1.53,1.72,152.77
2009070512,15,0.26,-2.12,2.13,172.93
2009070512,16,0.15,-1.18,1.19,172.72
2009070512,17,0.4,0.48,0.62,39.3
2009070512,18,0.87,1.71,1.92,26.98
2009070512,19,1.44,1.66,2.2,40.97
2009070512,20,1.98,0.83,2.15,67.27
2009070512,21,2.37,0.04,2.37,88.96
2009070512,22,2.53,-0.09,2.53,92.13
2009070512,23,2.61,0.2,2.62,85.7
2009070512,24,2.82,0.48,2.86,80.3
2009070512,25,3.3,0.43,3.32,82.6
2009070512,26,3.93,0.09,3.93,88.74
2009070512,27,4.53,-0.39,4.54,94.97
2009070512,28,4.96,-0.88,5.04,100.1
2009070512,29,5.28,-1.34,5.45,104.28
2009070512,30,5.58,-1.75,5.85,107.46
2009070512,31,5.87,-2.1,6.23,109.64
2009070512,32,5.86,-2.34,6.31,111.79
2009070512,33,5.15,-2.47,5.71,115.6
2009070512,34,3.55,-2.5,4.34,125.17
2009070512,35,1.52,-2.67,3.08,150.42
2009070512,36,-0.29,-3.28,3.3,185.04
2009070512,37,-1.37,-4.45,4.66,197.17
2009070512,38,-1.8,-5.61,5.89,197.81
2009070512,39,-1.78,-6.05,6.3,196.39
2009070512,40,-1.48,-5.27,5.48,195.72
2009070512,41,-0.98,-3.78,3.91,194.57
2009070512,42,-0.31,-2.3,2.32,187.75
2009070512,43,0.48,-1.43,1.5,161.41
2009070512,44,1.32,-1.17,1.76,131.43
2009070512,45,2.13,-1.4,2.55,123.21
2009070512,46,2.83,-1.97,3.45,124.76
2009070512,47,3.37,-2.65,4.29,128.23
2009070512,48,3.7,-3.23,4.91,131.08
2009070600,1,0.41,-0.68,0.8,149.07
2009070600,2,-0.4,-1.71,1.76,192.98
2009070600,3,-0.52,-1.82,1.9,195.99
2009070600,4,-0.16,-1.32,1.33,187.04
2009070600,5,0.46,-0.64,0.79,144.31
2009070600,6,1.13,-0.25,1.16,102.62
2009070600,7,1.64,-0.46,1.7,105.6
2009070600,8,1.95,-0.96,2.17,116.26
2009070600,9,2.03,-1.31,2.41,122.82
2009070600,10,1.91,-1.17,2.24,121.47
2009070600,11,1.82,-0.7,1.95,111.18
2009070600,12,2.03,-0.2,2.04,95.63
2009070600,13,2.71,0.1,2.72,87.89
2009070600,14,3.67,0.11,3.67,88.34
2009070600,15,4.6,-0.23,4.6,92.87
2009070600,16,5.25,-0.91,5.33,99.8
2009070600,17,5.63,-1.7,5.88,106.81
2009070600,18,5.81,-2.34,6.27,111.94
2009070600,19,5.84,-2.62,6.4,114.16
2009070600,20,5.67,-2.59,6.23,114.58
2009070600,21,5.22,-2.38,5.73,114.48
2009070600,22,4.44,-2.12,4.92,115.52
2009070600,23,3.39,-2.1,3.99,121.78
2009070600,24,2.13,-2.62,3.38,140.81
2009070600,25,0.77,-3.79,3.86,168.51
2009070600,26,-0.46,-5.01,5.03,185.27
2009070600,27,-1.29,-5.51,5.66,193.17
2009070600,28,-1.53,-4.78,5.02,197.72
2009070600,29,-1.33,-3.36,3.61,201.58
2009070600,30,-0.93,-2.07,2.27,204.26
2009070600,31,-0.53,-1.54,1.63,198.87
2009070600,32,-0.08,-1.63,1.63,182.69
2009070600,33,0.5,-2.01,2.07,165.93
2009070600,34,1.26,-2.41,2.72,152.44
2009070600,35,2.04,-2.78,3.45,143.74
2009070600,36,2.66,-3.15,4.12,139.76
2009070600,37,3.01,-3.52,4.63,139.43
2009070600,38,3.23,-3.85,5.03,139.99
2009070600,39,3.56,-4.11,5.43,139.14
2009070600,40,4.13,-4.26,5.93,135.92
2009070600,41,4.83,-4.37,6.51,132.11
2009070600,42,5.47,-4.5,7.08,129.4
2009070600,43,5.86,-4.71,7.51,128.77
2009070600,44,5.73,-4.95,7.58,130.83
2009070600,45,4.84,-5.19,7.1,136.95
2009070600,46,3.09,-5.32,6.16,149.82
2009070600,47,1.03,-5.22,5.32,168.78
2009070600,48,-0.62,-4.71,4.75,187.54
2009070612,1,3.77,-1.6,4.09,113.03
2009070612,2,4.15,-1.76,4.5,112.96
2009070612,3,4.59,-1.99,5,113.37
2009070612,4,5.05,-2.24,5.53,113.86
2009070612,5,5.47,-2.46,6,114.19
2009070612,6,5.8,-2.61,6.36,114.21
2009070612,7,5.97,-2.63,6.52,113.77
2009070612,8,5.91,-2.45,6.4,112.52
2009070612,9,5.55,-2,5.9,109.78
2009070612,10,4.83,-1.29,5,104.91
2009070612,11,3.86,-0.77,3.94,101.22
2009070612,12,2.79,-0.98,2.96,109.4
2009070612,13,1.74,-2.24,2.83,142.13
2009070612,14,0.76,-3.82,3.89,168.8
2009070612,15,-0.12,-4.79,4.79,181.4
2009070612,16,-0.83,-4.47,4.55,190.47
2009070612,17,-1.23,-3.34,3.56,200.17
2009070612,18,-1.16,-2.16,2.45,208.21
2009070612,19,-0.53,-1.53,1.62,199.24
2009070612,20,0.42,-1.46,1.52,163.99
2009070612,21,1.39,-1.79,2.27,142.14
2009070612,22,2.14,-2.38,3.2,138.03
2009070612,23,2.66,-3.06,4.05,139.08
2009070612,24,2.98,-3.67,4.73,140.92
2009070612,25,3.18,-4.07,5.16,141.99
2009070612,26,3.38,-4.27,5.44,141.63
2009070612,27,3.72,-4.32,5.7,139.22
2009070612,28,4.3,-4.27,6.07,134.8
2009070612,29,4.98,-4.21,6.53,130.2
2009070612,30,5.57,-4.21,6.99,127.09
2009070612,31,5.86,-4.33,7.29,126.48
2009070612,32,5.59,-4.52,7.19,129
2009070612,33,4.47,-4.71,6.49,136.49
2009070612,34,2.41,-4.8,5.37,153.32
2009070612,35,0.08,-4.68,4.68,179.07
2009070612,36,-1.69,-4.22,4.54,201.79
2009070612,37,-2.27,-3.38,4.08,213.92
2009070612,38,-2.07,-2.48,3.23,219.86
2009070612,39,-1.7,-1.91,2.56,221.73
2009070612,40,-1.63,-1.93,2.52,220.12
2009070612,41,-1.63,-2.28,2.8,215.66
2009070612,42,-1.34,-2.53,2.86,207.81
2009070612,43,-0.49,-2.41,2.46,191.45
2009070612,44,0.6,-2.1,2.19,164.02
2009070612,45,1.49,-1.92,2.43,142.13
2009070612,46,1.86,-2.09,2.8,138.3
2009070612,47,1.88,-2.52,3.14,143.19
2009070612,48,1.86,-3.02,3.55,148.47
2009070700,1,2.36,-2.36,3.34,134.94
2009070700,2,1.06,-3.34,3.51,162.37
2009070700,3,0.17,-3.62,3.63,177.26
2009070700,4,-0.34,-3.4,3.42,185.74
2009070700,5,-0.51,-2.9,2.94,190.01
2009070700,6,-0.36,-2.34,2.37,188.8
2009070700,7,0.07,-1.92,1.92,177.93
2009070700,8,0.7,-1.76,1.9,158.46
2009070700,9,1.42,-1.97,2.42,144.17
