date,hors,u,v,ws,wd
2009070112,30,1.06,-1.26,1.65,139.98
2009070112,31,1.71,-1.54,2.3,132.08
2009070112,32,2.35,-1.92,3.04,129.21
2009070112,33,2.67,-2.26,3.5,130.26
2009070112,34,2.46,-2.46,3.48,135
2009070112,35,1.99,-2.48,3.18,141.23
2009070112,36,1.63,-2.29,2.81,144.5
2009070112,37,1.65,-1.88,2.5,138.64
2009070112,38,1.94,-1.38,2.38,125.31
2009070112,39,2.27,-0.92,2.45,111.98
2009070112,40,2.46,-0.61,2.54,103.99
2009070112,41,2.5,-0.45,2.54,100.17
2009070112,42,2.42,-0.37,2.45,98.76
2009070112,43,2.28,-0.34,2.3,98.6
2009070112,44,2.29,-0.36,2.32,99
2009070112,45,2.7,-0.43,2.74,99.14
2009070112,46,3.65,-0.57,3.7,98.82
2009070112,47,4.78,-0.75,4.84,98.94
2009070112,48,5.62,-0.98,5.7,99.9
2009070200,1,0.68,-1.08,1.27,147.93
2009070200,2,0.45,-1.52,1.59,163.36
2009070200,3,0.12,-1.46,1.46,175.48
2009070200,4,-0.27,-1.06,1.1,194.13
2009070200,5,-0.56,-0.59,0.81,223.94
2009070200,6,-0.63,-0.27,0.68,246.61
2009070200,7,-0.38,-0.3,0.49,231.76
2009070200,8,-0.04,-0.57,0.57,184.5
2009070200,9,0.11,-0.87,0.88,172.7
2009070200,10,-0.1,-1.08,1.08,185.05
2009070200,11,-0.44,-1.2,1.28,199.95
2009070200,12,-0.58,-1.32,1.44,203.82
2009070200,13,-0.3,-1.48,1.51,191.55
2009070200,14,0.25,-1.65,1.67,171.57
2009070200,15,0.8,-1.81,1.98,156.21
2009070200,16,1.17,-1.94,2.26,148.97
2009070200,17,1.4,-2.1,2.52,146.21
2009070200,18,1.64,-2.39,2.9,145.54
2009070200,19,1.95,-2.85,3.46,145.57
2009070200,20,2.26,-3.32,4.02,145.73
2009070200,21,2.44,-3.58,4.33,145.78
2009070200,22,2.39,-3.47,4.21,145.51
2009070200,23,2.21,-3.09,3.8,144.44
2009070200,24,2.03,-2.57,3.27,141.68
2009070200,25,1.96,-2.04,2.83,136.19
2009070200,26,2,-1.57,2.54,128.18
2009070200,27,2.12,-1.2,2.44,119.41
2009070200,28,2.3,-0.95,2.49,112.37
2009070200,29,2.51,-0.82,2.64,108.19
2009070200,30,2.71,-0.82,2.83,106.81
2009070200,31,2.91,-0.91,3.05,107.43
2009070200,32,3.16,-1.04,3.33,108.24
2009070200,33,3.57,-1.13,3.74,107.63
2009070200,34,4.15,-1.15,4.3,105.46
2009070200,35,4.73,-1.2,4.88,104.21
2009070200,36,5.08,-1.44,5.28,105.79
2009070200,37,5.06,-1.95,5.42,111.06
2009070200,38,4.87,-2.54,5.49,117.53
2009070200,39,4.82,-2.95,5.66,121.48
2009070200,40,5.13,-3.01,5.95,120.41
2009070200,41,5.66,-2.83,6.33,116.6
2009070200,42,6.18,-2.62,6.71,112.96
2009070200,43,6.53,-2.52,7,111.15
2009070200,44,6.68,-2.53,7.14,110.75
2009070200,45,6.68,-2.58,7.16,111.08
2009070200,46,6.55,-2.6,7.05,111.66
2009070200,47,6.26,-2.57,6.77,112.31
2009070200,48,5.77,-2.45,6.27,112.97
2009070212,1,0.39,-2.18,2.22,169.75
2009070212,2,0.74,-2.29,2.4,162.17
2009070212,3,0.91,-2.34,2.52,158.7
2009070212,4,0.99,-2.37,2.57,157.24
2009070212,5,1.07,-2.4,2.63,156.03
2009070212,6,1.23,-2.48,2.76,153.58
2009070212,7,1.55,-2.62,3.04,149.37
2009070212,8,1.97,-2.76,3.39,144.51
2009070212,9,2.39,-2.81,3.69,139.6
2009070212,10,2.74,-2.71,3.85,134.69
2009070212,11,2.93,-2.47,3.83,130.17
2009070212,12,2.91,-2.16,3.62,126.63
2009070212,13,2.65,-1.82,3.21,124.46
2009070212,14,2.33,-1.48,2.77,122.46
2009070212,15,2.21,-1.21,2.52,118.82
2009070212,16,2.42,-1.03,2.63,113.11
2009070212,17,2.84,-0.91,2.98,107.83
2009070212,18,3.25,-0.81,3.35,104.05
2009070212,19,3.49,-0.71,3.56,101.43
2009070212,20,3.63,-0.63,3.69,99.91
2009070212,21,3.81,-0.66,3.87,99.86
2009070212,22,4.11,-0.84,4.19,101.53
2009070212,23,4.44,-1.18,4.59,104.84
2009070212,24,4.7,-1.69,4.99,109.74
2009070212,25,4.8,-2.34,5.34,116.04
2009070212,26,4.8,-3.02,5.68,122.19
2009070212,27,4.83,-3.58,6.01,126.51
2009070212,28,4.97,-3.88,6.31,128
2009070212,29,5.22,-3.94,6.54,127.02
2009070212,30,5.59,-3.78,6.75,124.08
2009070212,31,6.03,-3.46,6.95,119.83
2009070212,32,6.4,-3.1,7.11,115.85
2009070212,33,6.54,-2.86,7.14,113.65
2009070212,34,6.33,-2.84,6.94,114.17
2009070212,35,5.84,-2.89,6.52,116.35
2009070212,36,5.21,-2.83,5.93,118.52
2009070212,37,4.55,-2.52,5.2,118.98
2009070212,38,3.96,-2.08,4.48,117.73
2009070212,39,3.55,-1.71,3.94,115.67
2009070212,40,3.37,-1.53,3.71,114.43
2009070212,41,3.31,-1.51,3.64,114.52
2009070212,42,3.19,-1.54,3.54,115.73
2009070212,43,2.91,-1.55,3.3,118.01
2009070212,44,2.63,-1.62,3.09,121.57
2009070212,45,2.54,-1.83,3.13,125.78
2009070212,46,2.8,-2.26,3.6,128.87
2009070212,47,3.37,-2.82,4.39,129.95
2009070212,48,4.14,-3.4,5.35,129.42
2009070300,1,2.06,-2.14,2.97,136.14
2009070300,2,2.12,-1.92,2.86,132.13
2009070300,3,2.37,-1.71,2.93,125.85
2009070300,4,2.74,-1.53,3.14,119.18
2009070300,5,3.13,-1.36,3.41,113.51
2009070300,6,3.42,-1.19,3.63,109.2
2009070300,7,3.57,-1.03,3.72,106.16
2009070300,8,3.65,-0.96,3.77,104.81
2009070300,9,3.8,-1.08,3.95,105.91
2009070300,10,4.1,-1.45,4.35,109.48
2009070300,11,4.45,-1.99,4.87,114.04
2009070300,12,4.71,-2.57,5.37,118.64
2009070300,13,4.79,-3.11,5.71,123.01
2009070300,14,4.78,-3.55,5.96,126.57
2009070300,15,4.86,-3.86,6.21,128.44
2009070300,16,5.14,-4.02,6.52,128
2009070300,17,5.55,-4.02,6.85,125.89
2009070300,18,5.99,-3.88,7.14,122.88
2009070300,19,6.37,-3.61,7.32,119.55
2009070300,20,6.62,-3.32,7.41,116.63
2009070300,21,6.7,-3.11,7.38,114.89
2009070300,22,6.56,-3.04,7.23,114.87
2009070300,23,6.2,-3,6.88,115.84
2009070300,24,5.62,-2.83,6.3,116.74
2009070300,25,4.87,-2.44,5.45,116.57
2009070300,26,4.1,-1.95,4.54,115.45
2009070300,27,3.5,-1.58,3.84,114.26
2009070300,28,3.19,-1.45,3.5,114.39
2009070300,29,3.05,-1.44,3.38,115.32
2009070300,30,2.9,-1.39,3.21,115.61
2009070300,31,2.62,-1.18,2.87,114.34
2009070300,32,2.4,-1.06,2.62,113.85
2009070300,33,2.51,-1.33,2.84,118.02
2009070300,34,3.1,-2.19,3.8,125.17
2009070300,35,3.95,-3.28,5.13,129.74
2009070300,36,4.69,-4.15,6.26,131.48
2009070300,37,5.07,-4.45,6.75,131.22
2009070300,38,5.15,-4.34,6.73,130.11
2009070300,39,5.06,-4.12,6.52,129.15
2009070300,40,4.92,-4.02,6.35,129.29
2009070300,41,4.78,-4.09,6.29,130.59
2009070300,42,4.68,-4.31,6.36,132.69
2009070300,43,4.61,-4.63,6.54,135.08
2009070300,44,4.47,-4.79,6.55,136.99
2009070300,45,4.09,-4.52,6.1,137.86
2009070300,46,3.41,-3.65,5,136.92
2009070300,47,2.7,-2.46,3.65,132.35
2009070300,48,2.29,-1.35,2.65,120.46
2009070312,1,3.73,-2.93,4.74,128.18
2009070312,2,3.91,-3.58,5.3,132.5
2009070312,3,4.42,-4.01,5.97,132.24
2009070312,4,5.13,-4.25,6.66,129.64
2009070312,5,5.85,-4.29,7.26,126.24
2009070312,6,6.4,-4.14,7.62,122.86
2009070312,7,6.65,-3.81,7.67,119.83
2009070312,8,6.68,-3.44,7.52,117.26
2009070312,9,6.63,-3.17,7.35,115.55
2009070312,10,6.6,-3.09,7.28,115.09
2009070312,11,6.47,-3.08,7.17,115.46
2009070312,12,6.12,-2.98,6.81,116
2009070312,13,5.45,-2.68,6.07,116.17
2009070312,14,4.65,-2.26,5.17,115.93
2009070312,15,3.97,-1.88,4.39,115.4
2009070312,16,3.58,-1.66,3.95,114.82
2009070312,17,3.36,-1.52,3.68,114.37
2009070312,18,3.09,-1.38,3.38,114.04
2009070312,19,2.66,-1.18,2.91,113.85
2009070312,20,2.3,-1.05,2.52,114.54
2009070312,21,2.29,-1.16,2.57,116.95
2009070312,22,2.83,-1.63,3.27,119.97
2009070312,23,3.71,-2.32,4.37,122.03
2009070312,24,4.57,-3.01,5.47,123.41
2009070312,25,5.15,-3.55,6.25,124.56
2009070312,26,5.43,-3.89,6.68,125.63
2009070312,27,5.44,-4.04,6.78,126.61
2009070312,28,5.24,-4.03,6.61,127.55
2009070312,29,4.96,-4,6.37,128.83
2009070312,30,4.76,-4.11,6.29,130.81
2009070312,31,4.71,-4.45,6.49,133.38
2009070312,32,4.64,-4.75,6.64,135.67
2009070312,33,4.29,-4.63,6.32,137.18
2009070312,34,3.54,-3.87,5.24,137.51
2009070312,35,2.7,-2.72,3.84,135.24
2009070312,36,2.2,-1.6,2.72,126.06
2009070312,37,2.34,-0.83,2.48,109.42
2009070312,38,2.87,-0.38,2.89,97.47
2009070312,39,3.39,-0.16,3.39,92.69
2009070312,40,3.62,-0.09,3.62,91.43
2009070312,41,3.62,-0.12,3.62,91.91
2009070312,42,3.55,-0.21,3.56,93.41
2009070312,43,3.54,-0.32,3.56,95.12
2009070312,44,3.58,-0.36,3.6,95.72
2009070312,45,3.6,-0.25,3.61,93.93
2009070312,46,3.58,0.06,3.58,89.04
2009070312,47,3.53,0.43,3.56,83.04
2009070312,48,3.52,0.69,3.58,78.91
2009070400,1,5.46,-2.26,5.91,112.45
2009070400,2,4.87,-2.29,5.38,115.22
2009070400,3,4.39,-2.17,4.89,116.34
2009070400,4,4,-1.96,4.45,116.08
2009070400,5,3.67,-1.73,4.06,115.24
2009070400,6,3.35,-1.57,3.7,115.13
2009070400,7,3.02,-1.55,3.4,117.07
2009070400,8,2.83,-1.66,3.28,120.38
2009070400,9,2.95,-1.91,3.52,122.89
2009070400,10,3.49,-2.28,4.17,123.15
2009070400,11,4.25,-2.73,5.05,122.74
2009070400,12,4.93,-3.21,5.88,123.03
2009070400,13,5.32,-3.66,6.46,124.48
2009070400,14,5.41,-4.03,6.75,126.69
2009070400,15,5.24,-4.28,6.77,129.28
2009070400,16,4.88,-4.39,6.56,131.93
2009070400,17,4.56,-4.41,6.34,134.02
2009070400,18,4.51,-4.43,6.32,134.46
2009070400,19,4.87,-4.5,6.63,132.75
2009070400,20,5.23,-4.45,6.87,130.4
2009070400,21,5.1,-4.08,6.53,128.7
2009070400,22,4.16,-3.27,5.3,128.19
2009070400,23,2.92,-2.24,3.68,127.53
2009070400,24,2.07,-1.3,2.45,122
2009070400,25,2.12,-0.66,2.22,107.36
2009070400,26,2.73,-0.25,2.74,95.16
2009070400,27,3.35,0.13,3.35,87.75
2009070400,28,3.58,0.59,3.62,80.64
2009070400,29,3.49,1.02,3.63,73.74
2009070400,30,3.3,1.25,3.53,69.26
2009070400,31,3.19,1.17,3.39,69.89
2009070400,32,3.19,0.84,3.29,75.29
2009070400,33,3.31,0.38,3.33,83.51
2009070400,34,3.55,-0.12,3.55,91.91
2009070400,35,3.81,-0.65,3.87,99.62
2009070400,36,4,-1.23,4.18,107.07
2009070400,37,4.04,-1.87,4.45,114.81
2009070400,38,3.98,-2.49,4.7,122.05
2009070400,39,3.94,-3.03,4.97,127.59
2009070400,40,3.97,-3.41,5.24,130.65
2009070400,41,4.11,-3.66,5.5,131.65
2009070400,42,4.34,-3.8,5.77,131.19
2009070400,43,4.62,-3.85,6.01,129.85
2009070400,44,4.69,-3.73,5.99,128.48
2009070400,45,4.26,-3.3,5.39,127.81
2009070400,46,3.18,-2.53,4.07,128.55
2009070400,47,1.93,-1.65,2.54,130.52
2009070400,48,1.15,-0.96,1.5,129.98
2009070412,1,4.9,-4.56,6.7,132.94
2009070412,2,4.99,-4.55,6.75,132.32
2009070412,3,4.85,-4.5,6.61,132.85
2009070412,4,4.56,-4.41,6.34,134.06
2009070412,5,4.3,-4.32,6.09,135.15
2009070412,6,4.26,-4.26,6.02,135.02
2009070412,7,4.54,-4.24,6.21,133.05
2009070412,8,4.86,-4.11,6.36,130.23
2009070412,9,4.83,-3.68,6.07,127.34
2009070412,10,4.22,-2.87,5.1,124.22
2009070412,11,3.35,-1.92,3.86,119.72
2009070412,12,2.71,-1.16,2.95,113.22
2009070412,13,2.63,-0.86,2.77,108.06
2009070412,14,2.93,-0.86,3.05,106.35
2009070412,15,3.3,-0.94,3.43,105.85
2009070412,16,3.51,-0.91,3.62,104.51
2009070412,17,3.57,-0.77,3.65,102.25
2009070412,18,3.57,-0.59,3.62,99.42
2009070412,19,3.6,-0.4,3.62,96.38
2009070412,20,3.62,-0.18,3.62,92.91
2009070412,21,3.59,0.1,3.59,88.48
2009070412,22,3.48,0.44,3.51,82.76
2009070412,23,3.32,0.76,3.41,77.06
2009070412,24,3.15,0.94,3.29,73.44
2009070412,25,3.01,0.88,3.14,73.68
2009070412,26,2.95,0.67,3.02,77.26
2009070412,27,3.02,0.4,3.05,82.43
2009070412,28,3.25,0.16,3.25,87.2
2009070412,29,3.55,-0.12,3.55,91.96
2009070412,30,3.81,-0.53,3.85,97.96
2009070412,31,3.94,-1.12,4.09,105.89
2009070412,32,3.83,-1.73,4.2,114.23
2009070412,33,3.42,-2.14,4.03,122.06
2009070412,34,2.65,-2.21,3.45,129.88
2009070412,35,1.7,-2.03,2.65,140.2
2009070412,36,0.77,-1.76,1.92,156.29
2009070412,37,0.07,-1.48,1.48,177.4
2009070412,38,-0.32,-1.14,1.19,195.88
2009070412,39,-0.33,-0.61,0.7,208.66
2009070412,40,0.06,0.17,0.18,19.47
2009070412,41,0.69,1.05,1.26,33.51
2009070412,42,1.36,1.83,2.28,36.61
2009070412,43,1.87,2.34,3,38.69
2009070412,44,2.13,2.47,3.26,40.79
2009070412,45,2.05,2.14,2.97,43.81
2009070412,46,1.64,1.35,2.12,50.42
2009070412,47,1.17,0.43,1.25,70.03
2009070412,48,1.04,-0.23,1.06,102.67
2009070500,1,3.52,-1.02,3.66,106.24
2009070500,2,3.22,-0.85,3.33,104.72
2009070500,3,3.11,-0.67,3.18,102.23
2009070500,4,3.12,-0.51,3.17,99.29
2009070500,5,3.21,-0.38,3.24,96.8
2009070500,6,3.32,-0.32,3.34,95.47
2009070500,7,3.39,-0.32,3.41,95.41
2009070500,8,3.43,-0.32,3.44,95.31
2009070500,9,3.43,-0.22,3.43,93.59
2009070500,10,3.41,0.03,3.41,89.44
2009070500,11,3.4,0.27,3.41,85.52
2009070500,12,3.44,0.27,3.45,85.48
2009070500,13,3.56,-0.09,3.56,91.44
2009070500,14,3.66,-0.67,3.72,100.35
2009070500,15,3.66,-1.24,3.87,108.78
2009070500,16,3.5,-1.64,3.87,115.06
2009070500,17,3.35,-1.84,3.82,118.78
2009070500,18,3.4,-1.88,3.89,118.86
2009070500,19,3.79,-1.79,4.19,115.24
2009070500,20,4.23,-1.61,4.53,110.89
2009070500,21,4.34,-1.4,4.56,107.86
2009070500,22,3.89,-1.18,4.06,106.89
2009070500,23,3.16,-0.96,3.31,106.88
2009070500,24,2.61,-0.74,2.71,105.76
2009070500,25,2.54,-0.51,2.59,101.45
2009070500,26,2.77,-0.33,2.79,96.81
2009070500,27,3.03,-0.24,3.04,94.47
2009070500,28,3.08,-0.25,3.09,94.66
2009070500,29,2.98,-0.29,2.99,95.59
2009070500,30,2.85,-0.25,2.86,94.98
2009070500,31,2.8,-0.08,2.8,91.61
2009070500,32,2.76,0,2.76,89.98
2009070500,33,2.62,-0.29,2.64,96.35
2009070500,34,2.33,-1.11,2.58,115.4
2009070500,35,2.01,-2.07,2.89,135.81
2009070500,36,1.82,-2.67,3.23,145.78
2009070500,37,1.88,-2.56,3.18,143.65
2009070500,38,2.27,-2.04,3.05,131.88
2009070500,39,3.02,-1.56,3.4,117.41
2009070500,40,4.09,-1.5,4.36,110.08
2009070500,41,5.23,-1.75,5.52,108.53
2009070500,42,6.09,-2.14,6.45,109.39
2009070500,43,6.4,-2.51,6.88,111.41
2009070500,44,6.24,-2.85,6.86,114.52
2009070500,45,5.76,-3.18,6.58,118.95
2009070500,46,5.08,-3.51,6.17,124.62
2009070500,47,4.34,-3.65,5.67,130.07
2009070500,48,3.67,-3.42,5.01,132.98
2009070512,1,3.53,0.43,3.55,83.01
2009070512,2,3.94,-0.06,3.94,90.84
2009070512,3,4.06,-0.56,4.1,97.9
2009070512,4,3.98,-1.03,4.11,104.57
2009070512,5,3.85,-1.38,4.09,109.68
2009070512,6,3.82,-1.48,4.1,111.21
2009070512,7,3.99,-1.31,4.2,108.12
2009070512,8,4.17,-1.01,4.29,103.66
2009070512,9,4.1,-0.83,4.18,101.39
2009070512,10,3.61,-0.89,3.72,103.82
2009070512,11,2.97,-1.05,3.14,109.42
2009070512,12,2.51,-1.06,2.73,112.95
2009070512,13,2.5,-0.81,2.63,107.86
2009070512,14,2.74,-0.51,2.78,100.47
2009070512,15,2.92,-0.49,2.96,99.57
2009070512,16,2.84,-0.95,3,108.47
2009070512,17,2.61,-1.47,2.99,119.37
2009070512,18,2.41,-1.49,2.84,121.75
2009070512,19,2.41,-0.68,2.5,105.79
2009070512,20,2.55,0.49,2.6,79.24
2009070512,21,2.77,1.31,3.07,64.73
2009070512,22,2.98,1.28,3.25,66.69
2009070512,23,3.08,0.66,3.15,77.91
2009070512,24,2.98,-0.12,2.99,92.38
2009070512,25,2.66,-0.71,2.75,104.88
2009070512,26,2.42,-1.04,2.63,113.22
2009070512,27,2.63,-1.14,2.87,113.42
2009070512,28,3.53,-1.07,3.68,106.91
2009070512,29,4.7,-1.01,4.8,102.13
2009070512,30,5.58,-1.16,5.7,101.76
2009070512,31,5.78,-1.66,6.01,106.04
2009070512,32,5.47,-2.32,5.94,112.99
2009070512,33,4.99,-2.88,5.76,119.96
2009070512,34,4.62,-3.12,5.58,124.08
2009070512,35,4.27,-3.04,5.24,125.42
2009070512,36,3.8,-2.64,4.63,124.82
2009070512,37,3.13,-2,3.71,122.61
2009070512,38,2.44,-1.28,2.75,117.63
2009070512,39,1.99,-0.67,2.1,108.58
2009070512,40,1.95,-0.32,1.97,99.44
2009070512,41,2.14,-0.19,2.15,95.18
2009070512,42,2.32,-0.18,2.33,94.53
2009070512,43,2.33,-0.22,2.34,95.32
2009070512,44,2.35,-0.3,2.37,97.23
2009070512,45,2.67,-0.45,2.71,99.64
2009070512,46,3.48,-0.7,3.55,101.42
2009070512,47,4.53,-1.02,4.64,102.73
2009070512,48,5.48,-1.39,5.65,104.21
2009070600,1,2.81,-0.95,2.97,108.7
2009070600,2,2.79,-0.95,2.94,108.75
2009070600,3,2.57,-1.23,2.85,115.61
2009070600,4,2.25,-1.65,2.79,126.18
2009070600,5,1.98,-1.93,2.77,134.25
2009070600,6,1.91,-1.79,2.62,133.12
2009070600,7,2.14,-1.07,2.4,116.54
2009070600,8,2.54,-0.13,2.54,92.97
2009070600,9,2.9,0.53,2.94,79.63
2009070600,10,3.09,0.56,3.14,79.78
2009070600,11,3.23,0.14,3.23,87.43
2009070600,12,3.48,-0.38,3.5,96.18
2009070600,13,3.96,-0.75,4.03,100.69
2009070600,14,4.59,-1,4.7,102.26
2009070600,15,5.25,-1.23,5.39,103.22
2009070600,16,5.83,-1.52,6.02,104.6
2009070600,17,6.31,-1.77,6.55,105.64
2009070600,18,6.69,-1.85,6.94,105.46
2009070600,19,6.94,-1.71,7.15,103.87
2009070600,20,6.9,-1.6,7.08,103.03
2009070600,21,6.37,-1.81,6.62,105.82
2009070600,22,5.27,-2.51,5.84,115.42
2009070600,23,3.93,-3.27,5.11,129.73
2009070600,24,2.79,-3.52,4.49,141.54
2009070600,25,2.2,-2.87,3.62,142.58
2009070600,26,2.06,-1.73,2.69,130.06
2009070600,27,2.17,-0.67,2.28,107.13
2009070600,28,2.37,-0.14,2.38,93.27
2009070600,29,2.58,-0.01,2.58,90.16
2009070600,30,2.72,-0.03,2.72,90.55
2009070600,31,2.79,0,2.79,90.02
2009070600,32,2.99,-0.02,2.99,90.38
2009070600,33,3.55,-0.24,3.56,93.85
2009070600,34,4.6,-0.75,4.66,99.29
2009070600,35,5.74,-1.4,5.91,103.75
2009070600,36,6.44,-1.98,6.74,107.05
2009070600,37,6.35,-2.3,6.75,109.9
2009070600,38,5.77,-2.41,6.25,112.66
2009070600,39,5.14,-2.39,5.67,114.88
2009070600,40,4.86,-2.31,5.38,115.45
2009070600,41,4.93,-2.25,5.42,114.48
2009070600,42,5.28,-2.23,5.73,112.9
2009070600,43,5.81,-2.3,6.25,111.54
2009070600,44,6.34,-2.37,6.77,110.49
2009070600,45,6.64,-2.36,7.04,109.54
2009070600,46,6.54,-2.18,6.9,108.46
2009070600,47,6.12,-1.89,6.41,107.13
2009070600,48,5.48,-1.52,5.68,105.48
2009070612,1,4.15,-1.26,4.34,106.87
2009070612,2,4.79,-1.57,5.05,108.15
2009070612,3,5.34,-1.82,5.64,108.84
2009070612,4,5.77,-2,6.1,109.15
2009070612,5,6.11,-2.06,6.45,108.67
2009070612,6,6.4,-1.95,6.69,106.91
2009070612,7,6.64,-1.64,6.84,103.9
2009070612,8,6.62,-1.39,6.77,101.89
2009070612,9,6.12,-1.5,6.3,103.77
2009070612,10,5,-2.12,5.43,112.94
2009070612,11,3.6,-2.84,4.58,128.26
2009070612,12,2.35,-3.12,3.91,142.94
2009070612,13,1.61,-2.59,3.05,148.11
2009070612,14,1.34,-1.63,2.1,140.57
2009070612,15,1.4,-0.78,1.6,119.03
2009070612,16,1.68,-0.46,1.74,105.26
2009070612,17,2.09,-0.52,2.16,103.88
2009070612,18,2.56,-0.66,2.64,104.45
2009070612,19,3.01,-0.66,3.08,102.37
2009070612,20,3.47,-0.59,3.52,99.6
2009070612,21,4,-0.58,4.04,98.27
2009070612,22,4.6,-0.75,4.66,99.29
2009070612,23,5.13,-1.1,5.25,102.08
2009070612,24,5.43,-1.59,5.66,106.3
2009070612,25,5.39,-2.17,5.81,111.96
2009070612,26,5.09,-2.71,5.77,118.01
2009070612,27,4.69,-3.03,5.59,122.9
2009070612,28,4.34,-3.04,5.3,125.01
2009070612,29,4.21,-2.82,5.06,123.84
2009070612,30,4.46,-2.52,5.12,119.5
2009070612,31,5.17,-2.27,5.64,113.69
2009070612,32,6,-2.07,6.34,109.02
2009070612,33,6.51,-1.91,6.78,106.35
2009070612,34,6.38,-1.77,6.62,105.49
2009070612,35,5.76,-1.59,5.97,105.4
2009070612,36,4.9,-1.29,5.07,104.76
2009070612,37,4.06,-0.86,4.15,101.92
2009070612,38,3.35,-0.39,3.37,96.65
2009070612,39,2.89,-0.04,2.89,90.84
2009070612,40,2.72,0.08,2.72,88.22
2009070612,41,2.74,0.07,2.74,88.58
2009070612,42,2.77,0.03,2.77,89.37
2009070612,43,2.69,0.04,2.69,89.16
2009070612,44,2.59,-0.06,2.59,91.29
2009070612,45,2.59,-0.47,2.63,100.31
2009070612,46,2.77,-1.32,3.07,115.48
2009070612,47,2.93,-2.36,3.76,128.93
2009070612,48,2.82,-3.28,4.32,139.39
2009070700,1,2.3,-2.16,3.15,133.26
2009070700,2,1.95,-1.51,2.46,127.73
2009070700,3,1.8,-1.07,2.1,120.81
2009070700,4,1.84,-0.82,2.01,113.94
2009070700,5,2.06,-0.68,2.17,108.21
2009070700,6,2.47,-0.6,2.54,103.66
2009070700,7,3.06,-0.54,3.11,100.05
2009070700,8,3.72,-0.51,3.76,97.82
2009070700,9,4.35,-0.53,4.39,96.98
