date,hors,u,v,ws,wd
2009070112,14,0.35,1.93,1.96,10.4
2009070112,15,0.2,1.65,1.66,6.9
2009070112,16,-0.41,1.14,1.21,340.15
2009070112,17,-1.2,0.5,1.31,292.71
2009070112,18,-1.78,-0.11,1.79,266.42
2009070112,19,-1.87,-0.57,1.95,253.13
2009070112,20,-1.61,-0.76,1.78,244.77
2009070112,21,-1.27,-0.59,1.4,244.97
2009070112,22,-1.07,-0.07,1.07,266.5
2009070112,23,-0.99,0.5,1.11,296.79
2009070112,24,-0.97,0.69,1.19,305.29
2009070112,25,-0.98,0.24,1.01,283.71
2009070112,26,-1.03,-0.54,1.16,242.47
2009070112,27,-1.18,-1.18,1.67,225.16
2009070112,28,-1.42,-1.34,1.95,226.6
2009070112,29,-1.43,-1.16,1.84,231.08
2009070112,30,-0.86,-0.87,1.23,224.52
2009070112,31,0.48,-0.7,0.85,145.45
2009070112,32,2.04,-0.64,2.14,107.51
2009070112,33,3.1,-0.68,3.17,102.36
2009070112,34,3.14,-0.75,3.23,103.5
2009070112,35,2.55,-0.75,2.66,106.39
2009070112,36,1.95,-0.53,2.02,105.3
2009070112,37,1.81,-0.03,1.81,91.1
2009070112,38,2.02,0.56,2.1,74.6
2009070112,39,2.35,0.99,2.55,67.12
2009070112,40,2.59,1.08,2.81,67.28
2009070112,41,2.75,0.93,2.91,71.35
2009070112,42,2.91,0.69,2.99,76.66
2009070112,43,3.09,0.49,3.13,80.96
2009070112,44,3.3,0.33,3.31,84.23
2009070112,45,3.49,0.17,3.49,87.15
2009070112,46,3.64,0.01,3.64,89.89
2009070112,47,3.77,-0.04,3.77,90.54
2009070112,48,3.91,0.21,3.91,86.9
2009070200,1,-0.17,2.3,2.31,355.84
2009070200,2,-0.53,2.06,2.12,345.42
2009070200,3,-0.59,1.54,1.65,338.96
2009070200,4,-0.47,0.86,0.98,331.16
2009070200,5,-0.41,0.15,0.43,290.72
2009070200,6,-0.62,-0.47,0.78,233.16
2009070200,7,-1.27,-0.88,1.55,235.08
2009070200,8,-2.07,-1.02,2.3,243.73
2009070200,9,-2.65,-0.8,2.76,253.15
2009070200,10,-2.72,-0.21,2.73,265.49
2009070200,11,-2.33,0.54,2.39,283.06
2009070200,12,-1.59,1.2,2,307.07
2009070200,13,-0.68,1.58,1.72,336.84
2009070200,14,0.13,1.72,1.72,4.47
2009070200,15,0.52,1.72,1.79,16.79
2009070200,16,0.28,1.66,1.68,9.47
2009070200,17,-0.29,1.53,1.55,349.18
2009070200,18,-0.76,1.27,1.49,329.02
2009070200,19,-0.82,0.9,1.21,317.46
2009070200,20,-0.54,0.52,0.75,313.93
2009070200,21,-0.09,0.31,0.32,343.39
2009070200,22,0.37,0.36,0.52,45.8
2009070200,23,0.83,0.52,0.98,57.79
2009070200,24,1.27,0.56,1.39,66.29
2009070200,25,1.71,0.32,1.74,79.25
2009070200,26,2.06,-0.06,2.07,91.76
2009070200,27,2.27,-0.41,2.31,100.25
2009070200,28,2.29,-0.57,2.36,103.93
2009070200,29,2.27,-0.56,2.34,103.89
2009070200,30,2.37,-0.45,2.42,100.8
2009070200,31,2.73,-0.3,2.75,96.3
2009070200,32,3.26,-0.13,3.27,92.28
2009070200,33,3.82,0.05,3.82,89.27
2009070200,34,4.3,0.22,4.31,87.11
2009070200,35,4.72,0.34,4.74,85.87
2009070200,36,5.14,0.38,5.16,85.73
2009070200,37,5.6,0.34,5.61,86.52
2009070200,38,6.04,0.33,6.05,86.84
2009070200,39,6.41,0.52,6.43,85.37
2009070200,40,6.63,1.01,6.71,81.38
2009070200,41,6.68,1.71,6.9,75.66
2009070200,42,6.52,2.5,6.98,69.04
2009070200,43,6.13,3.22,6.93,62.3
2009070200,44,5.61,3.65,6.7,56.96
2009070200,45,5.08,3.54,6.19,55.1
2009070200,46,4.63,2.76,5.39,59.21
2009070200,47,4.38,1.62,4.67,69.69
2009070200,48,4.39,0.54,4.43,82.97
2009070212,1,0.27,1.11,1.14,13.62
2009070212,2,0.53,0.73,0.9,35.79
2009070212,3,0.29,0.31,0.42,43
2009070212,4,-0.21,-0.1,0.23,244.82
2009070212,5,-0.63,-0.43,0.76,236.06
2009070212,6,-0.59,-0.59,0.83,225.32
2009070212,7,0.14,-0.53,0.55,165.69
2009070212,8,1.21,-0.33,1.25,105.37
2009070212,9,2.13,-0.08,2.13,92.19
2009070212,10,2.53,0.14,2.53,86.88
2009070212,11,2.55,0.31,2.57,83.04
2009070212,12,2.46,0.44,2.5,79.8
2009070212,13,2.46,0.54,2.52,77.67
2009070212,14,2.54,0.62,2.61,76.3
2009070212,15,2.64,0.71,2.73,74.88
2009070212,16,2.7,0.83,2.83,72.89
2009070212,17,2.73,0.93,2.89,71.18
2009070212,18,2.74,0.95,2.91,70.81
2009070212,19,2.76,0.87,2.9,72.58
2009070212,20,2.89,0.73,2.98,75.84
2009070212,21,3.25,0.63,3.31,79.04
2009070212,22,3.89,0.63,3.94,80.82
2009070212,23,4.63,0.71,4.69,81.33
2009070212,24,5.24,0.82,5.3,81.11
2009070212,25,5.52,0.93,5.6,80.42
2009070212,26,5.59,1.05,5.69,79.36
2009070212,27,5.61,1.19,5.74,78.02
2009070212,28,5.7,1.35,5.86,76.72
2009070212,29,5.78,1.42,5.95,76.16
2009070212,30,5.73,1.31,5.88,77.09
2009070212,31,5.47,0.95,5.55,80.19
2009070212,32,5.03,0.41,5.05,85.33
2009070212,33,4.49,-0.15,4.49,91.96
2009070212,34,3.93,-0.63,3.98,99.04
2009070212,35,3.52,-0.93,3.65,104.79
2009070212,36,3.44,-1.01,3.58,106.29
2009070212,37,3.79,-0.83,3.87,102.3
2009070212,38,4.39,-0.51,4.42,96.69
2009070212,39,5.01,-0.23,5.01,92.68
2009070212,40,5.44,-0.11,5.44,91.16
2009070212,41,5.63,-0.13,5.63,91.28
2009070212,42,5.57,-0.23,5.58,92.32
2009070212,43,5.27,-0.37,5.28,94
2009070212,44,4.81,-0.56,4.85,96.59
2009070212,45,4.34,-0.8,4.41,100.47
2009070212,46,3.96,-1.11,4.11,105.6
2009070212,47,3.75,-1.41,4.01,110.57
2009070212,48,3.79,-1.63,4.13,113.3
2009070300,1,2.21,0.92,2.39,67.34
2009070300,2,2.53,0.92,2.69,69.98
2009070300,3,2.84,0.96,3,71.33
2009070300,4,3.13,0.99,3.28,72.35
2009070300,5,3.33,0.94,3.46,74.23
2009070300,6,3.39,0.7,3.47,78.34
2009070300,7,3.3,0.23,3.31,85.98
2009070300,8,3.2,-0.29,3.21,95.18
2009070300,9,3.31,-0.63,3.37,100.86
2009070300,10,3.75,-0.63,3.8,99.61
2009070300,11,4.31,-0.37,4.33,94.96
2009070300,12,4.72,0,4.72,90
2009070300,13,4.79,0.36,4.8,85.72
2009070300,14,4.71,0.64,4.75,82.27
2009070300,15,4.78,0.8,4.84,80.53
2009070300,16,5.19,0.79,5.25,81.31
2009070300,17,5.72,0.62,5.75,83.84
2009070300,18,6.06,0.27,6.07,87.47
2009070300,19,5.97,-0.23,5.97,92.18
2009070300,20,5.56,-0.7,5.6,97.22
2009070300,21,5.02,-0.97,5.11,100.91
2009070300,22,4.53,-0.89,4.62,101.15
2009070300,23,4.2,-0.64,4.24,98.71
2009070300,24,4.11,-0.45,4.14,96.25
2009070300,25,4.33,-0.48,4.36,96.32
2009070300,26,4.75,-0.61,4.79,97.34
2009070300,27,5.21,-0.66,5.26,97.21
2009070300,28,5.58,-0.5,5.61,95.09
2009070300,29,5.76,-0.26,5.76,92.61
2009070300,30,5.65,-0.16,5.65,91.57
2009070300,31,5.22,-0.31,5.23,93.4
2009070300,32,4.71,-0.6,4.74,97.26
2009070300,33,4.39,-0.83,4.47,100.68
2009070300,34,4.48,-0.87,4.57,100.95
2009070300,35,4.81,-0.84,4.88,99.92
2009070300,36,5.1,-0.94,5.18,100.43
2009070300,37,5.18,-1.28,5.33,103.85
2009070300,38,5.16,-1.67,5.42,107.95
2009070300,39,5.24,-1.86,5.56,109.58
2009070300,40,5.54,-1.68,5.79,106.84
2009070300,41,5.89,-1.24,6.02,101.88
2009070300,42,6.03,-0.76,6.08,97.14
2009070300,43,5.8,-0.43,5.82,94.24
2009070300,44,5.3,-0.43,5.31,94.6
2009070300,45,4.69,-0.9,4.78,100.91
2009070300,46,4.11,-1.92,4.54,114.99
2009070300,47,3.53,-3.1,4.7,131.26
2009070300,48,2.87,-3.98,4.91,144.18
2009070312,1,5.75,0.59,5.78,84.16
2009070312,2,5.86,0.65,5.89,83.63
2009070312,3,5.63,0.88,5.7,81.11
2009070312,4,5.19,1.18,5.32,77.15
2009070312,5,4.68,1.43,4.9,73.05
2009070312,6,4.3,1.48,4.55,71.06
2009070312,7,4.15,1.24,4.33,73.39
2009070312,8,4.16,0.84,4.24,78.55
2009070312,9,4.19,0.47,4.22,83.6
2009070312,10,4.17,0.25,4.18,86.52
2009070312,11,4.15,0.13,4.15,88.27
2009070312,12,4.25,-0.03,4.25,90.39
2009070312,13,4.54,-0.29,4.55,93.6
2009070312,14,4.95,-0.56,4.98,96.48
2009070312,15,5.36,-0.74,5.41,97.83
2009070312,16,5.67,-0.72,5.72,97.28
2009070312,17,5.83,-0.59,5.86,95.77
2009070312,18,5.78,-0.43,5.8,94.28
2009070312,19,5.51,-0.35,5.52,93.66
2009070312,20,5.12,-0.43,5.13,94.8
2009070312,21,4.73,-0.74,4.79,98.91
2009070312,22,4.47,-1.31,4.65,106.3
2009070312,23,4.42,-1.92,4.81,113.45
2009070312,24,4.65,-2.31,5.19,116.36
2009070312,25,5.18,-2.29,5.67,113.8
2009070312,26,5.76,-1.99,6.1,109.01
2009070312,27,6.08,-1.61,6.29,104.84
2009070312,28,5.94,-1.33,6.09,102.66
2009070312,29,5.53,-1.18,5.65,102.09
2009070312,30,5.16,-1.16,5.28,102.64
2009070312,31,5.04,-1.26,5.19,104.08
2009070312,32,4.99,-1.59,5.24,107.65
2009070312,33,4.74,-2.23,5.24,115.15
2009070312,34,4.12,-3.16,5.19,127.51
2009070312,35,3.29,-3.87,5.08,139.62
2009070312,36,2.53,-3.71,4.49,145.7
2009070312,37,2.07,-2.32,3.11,138.24
2009070312,38,1.99,-0.42,2.04,101.98
2009070312,39,2.32,0.99,2.53,66.89
2009070312,40,3.04,1.2,3.27,68.44
2009070312,41,3.88,0.6,3.93,81.18
2009070312,42,4.51,-0.14,4.51,91.76
2009070312,43,4.68,-0.5,4.7,96.11
2009070312,44,4.5,-0.56,4.53,97.09
2009070312,45,4.16,-0.54,4.19,97.38
2009070312,46,3.82,-0.59,3.87,98.82
2009070312,47,3.51,-0.6,3.56,99.69
2009070312,48,3.22,-0.36,3.25,96.45
2009070400,1,5.83,-0.11,5.83,91.11
2009070400,2,6.1,-0.68,6.13,96.39
2009070400,3,6.11,-0.93,6.18,98.62
2009070400,4,5.95,-0.94,6.02,98.95
2009070400,5,5.72,-0.8,5.77,97.95
2009070400,6,5.51,-0.59,5.54,96.07
2009070400,7,5.42,-0.4,5.43,94.19
2009070400,8,5.39,-0.41,5.4,94.31
2009070400,9,5.36,-0.81,5.42,98.55
2009070400,10,5.28,-1.69,5.54,107.73
2009070400,11,5.19,-2.72,5.86,117.67
2009070400,12,5.17,-3.48,6.24,123.95
2009070400,13,5.27,-3.65,6.41,124.7
2009070400,14,5.46,-3.36,6.41,121.59
2009070400,15,5.72,-2.87,6.41,116.66
2009070400,16,6,-2.43,6.48,112.06
2009070400,17,6.18,-2.21,6.56,109.71
2009070400,18,6.13,-2.39,6.57,111.29
2009070400,19,5.73,-2.99,6.46,117.54
2009070400,20,4.94,-3.52,6.07,125.49
2009070400,21,3.73,-3.37,5.03,132.09
2009070400,22,2.19,-2.14,3.06,134.41
2009070400,23,0.89,-0.41,0.98,114.75
2009070400,24,0.55,1.01,1.15,28.46
2009070400,25,1.58,1.52,2.19,46.15
2009070400,26,3.29,1.29,3.53,68.62
2009070400,27,4.69,0.7,4.74,81.56
2009070400,28,5.07,0.08,5.07,89.08
2009070400,29,4.74,-0.39,4.75,94.73
2009070400,30,4.26,-0.6,4.3,98.04
2009070400,31,4.07,-0.49,4.1,96.84
2009070400,32,4.07,-0.24,4.08,93.37
2009070400,33,4.05,-0.11,4.05,91.54
2009070400,34,3.84,-0.25,3.85,93.68
2009070400,35,3.58,-0.41,3.61,96.6
2009070400,36,3.47,-0.27,3.48,94.5
2009070400,37,3.65,0.41,3.67,83.63
2009070400,38,4,1.42,4.25,70.43
2009070400,39,4.35,2.46,5,60.55
2009070400,40,4.57,3.24,5.6,54.69
2009070400,41,4.66,3.62,5.9,52.15
2009070400,42,4.67,3.5,5.83,53.11
2009070400,43,4.62,2.84,5.43,58.44
2009070400,44,4.45,1.8,4.8,68.04
2009070400,45,4.05,0.59,4.1,81.76
2009070400,46,3.37,-0.56,3.41,99.45
2009070400,47,2.5,-1.4,2.86,119.33
2009070400,48,1.58,-1.68,2.31,136.9
2009070412,1,5.06,-3.96,6.42,128.07
2009070412,2,5.13,-4.22,6.64,129.42
2009070412,3,5.32,-3.65,6.45,124.43
2009070412,4,5.55,-2.61,6.13,115.2
2009070412,5,5.73,-1.71,5.98,106.59
2009070412,6,5.8,-1.6,6.01,105.45
2009070412,7,5.66,-2.65,6.25,115.11
2009070412,8,5.18,-3.99,6.54,127.59
2009070412,9,4.21,-4.43,6.11,136.5
2009070412,10,2.73,-3.19,4.2,139.42
2009070412,11,1.41,-1.04,1.75,126.5
2009070412,12,1.03,0.85,1.34,50.56
2009070412,13,2.1,1.59,2.63,52.89
2009070412,14,3.87,1.34,4.1,70.89
2009070412,15,5.3,0.54,5.33,84.17
2009070412,16,5.62,-0.41,5.63,94.22
2009070412,17,5.1,-1.29,5.26,104.15
2009070412,18,4.31,-1.87,4.7,113.47
2009070412,19,3.7,-2.02,4.21,118.66
2009070412,20,3.34,-1.81,3.8,118.5
2009070412,21,3.18,-1.37,3.47,113.25
2009070412,22,3.19,-0.81,3.29,104.2
2009070412,23,3.2,-0.19,3.21,93.43
2009070412,24,3.06,0.43,3.09,82.08
2009070412,25,2.66,1.01,2.85,69.2
2009070412,26,2.21,1.61,2.73,53.98
2009070412,27,1.97,2.27,3,40.96
2009070412,28,2.12,3.02,3.69,35.05
2009070412,29,2.48,3.76,4.5,33.36
2009070412,30,2.78,4.37,5.18,32.45
2009070412,31,2.8,4.74,5.51,30.62
2009070412,32,2.57,4.9,5.53,27.69
2009070412,33,2.15,4.92,5.37,23.62
2009070412,34,1.63,4.83,5.1,18.69
2009070412,35,1.22,4.61,4.77,14.76
2009070412,36,1.11,4.21,4.36,14.77
2009070412,37,1.44,3.63,3.9,21.67
2009070412,38,1.95,3.01,3.59,32.9
2009070412,39,2.28,2.57,3.43,41.58
2009070412,40,2.19,2.44,3.28,41.96
2009070412,41,1.88,2.51,3.14,36.93
2009070412,42,1.67,2.61,3.09,32.59
2009070412,43,1.74,2.62,3.14,33.66
2009070412,44,1.88,2.6,3.21,35.92
2009070412,45,1.75,2.66,3.18,33.31
2009070412,46,1.15,2.88,3.1,21.76
2009070412,47,0.45,3.15,3.18,8.09
2009070412,48,0.14,3.32,3.32,2.49
2009070500,1,4.42,0.52,4.45,83.35
2009070500,2,5.37,0.51,5.39,84.58
2009070500,3,5.56,0.07,5.56,89.28
2009070500,4,5.22,-0.62,5.25,96.75
2009070500,5,4.65,-1.29,4.83,105.56
2009070500,6,4.17,-1.68,4.5,111.98
2009070500,7,4.02,-1.6,4.33,111.75
2009070500,8,4.05,-1.24,4.24,107.01
2009070500,9,4.06,-0.88,4.15,102.2
2009070500,10,3.87,-0.71,3.93,100.42
2009070500,11,3.53,-0.58,3.58,99.37
2009070500,12,3.15,-0.24,3.16,94.43
2009070500,13,2.81,0.48,2.85,80.37
2009070500,14,2.59,1.46,2.98,60.6
2009070500,15,2.54,2.51,3.57,45.25
2009070500,16,2.66,3.46,4.37,37.58
2009070500,17,2.89,4.22,5.12,34.42
2009070500,18,3.11,4.73,5.66,33.33
2009070500,19,3.22,4.95,5.9,33.05
2009070500,20,3.19,4.93,5.87,32.92
2009070500,21,3.01,4.75,5.62,32.39
2009070500,22,2.7,4.47,5.22,31.16
2009070500,23,2.41,4.11,4.76,30.34
2009070500,24,2.3,3.68,4.34,32.02
2009070500,25,2.49,3.18,4.04,37.98
2009070500,26,2.78,2.69,3.87,45.97
2009070500,27,2.92,2.26,3.7,52.31
2009070500,28,2.75,1.97,3.38,54.41
2009070500,29,2.4,1.86,3.04,52.32
2009070500,30,2.13,1.97,2.91,47.19
2009070500,31,2.08,2.32,3.12,41.83
2009070500,32,2.05,2.75,3.43,36.65
2009070500,33,1.74,3.07,3.53,29.63
2009070500,34,1.03,3.12,3.28,18.21
2009070500,35,0.34,2.93,2.95,6.55
2009070500,36,0.27,2.59,2.6,5.92
2009070500,37,1.18,2.15,2.46,28.82
2009070500,38,2.55,1.73,3.08,55.9
2009070500,39,3.6,1.4,3.86,68.76
2009070500,40,3.8,1.23,3.99,72.04
2009070500,41,3.52,1.14,3.7,72.07
2009070500,42,3.37,1.01,3.52,73.4
2009070500,43,3.76,0.74,3.83,78.91
2009070500,44,4.4,0.36,4.41,85.28
2009070500,45,4.79,-0.06,4.79,90.74
2009070500,46,4.6,-0.48,4.63,95.9
2009070500,47,4.03,-0.79,4.11,101.02
2009070500,48,3.42,-0.89,3.53,104.6
2009070512,1,2.4,0.97,2.59,68
2009070512,2,2.39,1.91,3.06,51.47
2009070512,3,2.51,2.7,3.69,42.93
2009070512,4,2.7,3.37,4.32,38.73
2009070512,5,2.89,3.95,4.89,36.2
2009070512,6,3,4.49,5.4,33.78
2009070512,7,2.98,4.99,5.81,30.78
2009070512,8,2.82,5.37,6.07,27.71
2009070512,9,2.56,5.48,6.05,25.04
2009070512,10,2.23,5.25,5.7,23.01
2009070512,11,1.9,4.8,5.17,21.59
2009070512,12,1.67,4.34,4.65,21.01
2009070512,13,1.61,3.99,4.31,22.02
2009070512,14,1.81,3.62,4.05,26.62
2009070512,15,2.34,3.03,3.83,37.61
2009070512,16,3.15,2.14,3.81,55.83
2009070512,17,3.82,1.26,4.03,71.81
2009070512,18,3.81,0.79,3.89,78.21
2009070512,19,2.78,1.04,2.97,69.49
2009070512,20,1.34,1.75,2.21,37.53
2009070512,21,0.31,2.55,2.56,6.84
2009070512,22,0.25,3.11,3.12,4.64
2009070512,23,0.86,3.39,3.5,14.19
2009070512,24,1.56,3.37,3.71,24.87
2009070512,25,1.94,3.08,3.64,32.2
2009070512,26,2.11,2.7,3.43,37.99
2009070512,27,2.31,2.43,3.35,43.59
2009070512,28,2.71,2.41,3.63,48.3
2009070512,29,3.13,2.6,4.07,50.25
2009070512,30,3.31,2.88,4.38,48.97
2009070512,31,3.09,3.13,4.4,44.66
2009070512,32,2.73,3.2,4.21,40.43
2009070512,33,2.56,2.93,3.89,41.11
2009070512,34,2.8,2.25,3.59,51.23
2009070512,35,3.12,1.41,3.43,65.68
2009070512,36,3.06,0.77,3.16,75.94
2009070512,37,2.34,0.56,2.41,76.48
2009070512,38,1.37,0.63,1.51,65.39
2009070512,39,0.76,0.7,1.03,47.56
2009070512,40,0.93,0.55,1.08,59.4
2009070512,41,1.64,0.22,1.66,82.32
2009070512,42,2.5,-0.2,2.5,94.49
2009070512,43,3.16,-0.61,3.21,100.89
2009070512,44,3.54,-0.9,3.65,104.26
2009070512,45,3.62,-0.95,3.75,104.72
2009070512,46,3.44,-0.69,3.51,101.38
2009070512,47,3.14,-0.21,3.14,93.84
2009070512,48,2.92,0.36,2.94,82.99
2009070600,1,1.2,4.07,4.25,16.4
2009070600,2,1.3,3.61,3.83,19.79
2009070600,3,1.61,3.27,3.65,26.21
2009070600,4,2.02,3.04,3.65,33.63
2009070600,5,2.31,2.81,3.63,39.44
2009070600,6,2.23,2.47,3.33,42.11
2009070600,7,1.67,1.98,2.59,40.05
2009070600,8,0.99,1.59,1.88,31.82
2009070600,9,0.7,1.63,1.77,23.32
2009070600,10,1.13,2.25,2.51,26.74
2009070600,11,1.95,3.05,3.62,32.53
2009070600,12,2.65,3.5,4.39,37.12
2009070600,13,2.88,3.21,4.31,41.92
2009070600,14,2.85,2.46,3.76,49.26
2009070600,15,2.92,1.69,3.38,59.87
2009070600,16,3.34,1.29,3.58,68.92
2009070600,17,3.94,1.26,4.14,72.28
2009070600,18,4.48,1.57,4.75,70.74
2009070600,19,4.74,2.12,5.19,65.88
2009070600,20,4.66,2.73,5.4,59.65
2009070600,21,4.23,3.15,5.27,53.34
2009070600,22,3.5,3.21,4.75,47.5
2009070600,23,2.73,2.94,4.01,42.91
2009070600,24,2.22,2.41,3.28,42.65
2009070600,25,2.17,1.71,2.76,51.81
2009070600,26,2.36,0.93,2.54,68.54
2009070600,27,2.47,0.17,2.47,85.96
2009070600,28,2.25,-0.46,2.3,101.46
2009070600,29,1.86,-0.88,2.06,115.34
2009070600,30,1.53,-1.02,1.84,123.67
2009070600,31,1.44,-0.85,1.67,120.45
2009070600,32,1.5,-0.53,1.59,109.53
2009070600,33,1.55,-0.29,1.57,100.7
2009070600,34,1.49,-0.27,1.51,100.29
2009070600,35,1.44,-0.29,1.47,101.25
2009070600,36,1.59,-0.09,1.59,93.08
2009070600,37,2.05,0.52,2.11,75.88
2009070600,38,2.77,1.39,3.1,63.39
2009070600,39,3.65,2.33,4.33,57.46
2009070600,40,4.57,3.14,5.54,55.52
2009070600,41,5.37,3.64,6.49,55.89
2009070600,42,5.88,3.65,6.92,58.15
2009070600,43,5.97,3.09,6.72,62.6
2009070600,44,5.67,2.2,6.08,68.81
2009070600,45,5.07,1.29,5.23,75.7
2009070600,46,4.26,0.65,4.31,81.39
2009070600,47,3.43,0.33,3.45,84.47
2009070600,48,2.8,0.38,2.82,82.31
2009070612,1,2.44,1.82,3.05,53.25
2009070612,2,3.24,1.24,3.47,69.07
2009070612,3,3.64,1.18,3.82,72.06
2009070612,4,3.75,1.48,4.04,68.43
2009070612,5,3.75,1.96,4.23,62.4
2009070612,6,3.81,2.41,4.51,57.74
2009070612,7,4.05,2.66,4.85,56.7
2009070612,8,4.3,2.74,5.1,57.43
2009070612,9,4.31,2.72,5.1,57.73
2009070612,10,3.94,2.65,4.75,56.12
2009070612,11,3.35,2.52,4.2,53.05
2009070612,12,2.79,2.34,3.64,50.04
2009070612,13,2.44,2.1,3.22,49.26
2009070612,14,2.24,1.88,2.92,50.07
2009070612,15,2.06,1.73,2.69,50.03
2009070612,16,1.8,1.69,2.47,46.86
2009070612,17,1.49,1.63,2.21,42.41
2009070612,18,1.17,1.37,1.8,40.35
2009070612,19,0.88,0.8,1.19,47.42
2009070612,20,0.61,0.05,0.61,85.7
2009070612,21,0.34,-0.72,0.8,154.5
2009070612,22,0.09,-1.34,1.34,176.25
2009070612,23,-0.07,-1.79,1.8,182.27
2009070612,24,-0.02,-2.08,2.08,180.64
2009070612,25,0.32,-2.18,2.21,171.59
2009070612,26,0.98,-1.95,2.18,153.23
2009070612,27,1.95,-1.2,2.29,121.55
2009070612,28,3.17,0.12,3.17,87.78
2009070612,29,4.3,1.62,4.6,69.42
2009070612,30,4.97,2.76,5.69,60.93
2009070612,31,4.91,3.18,5.85,57.11
2009070612,32,4.35,2.97,5.27,55.67
2009070612,33,3.64,2.39,4.36,56.71
2009070612,34,3.08,1.68,3.51,61.35
2009070612,35,2.69,1.08,2.9,68.16
2009070612,36,2.42,0.8,2.55,71.72
2009070612,37,2.24,0.98,2.44,66.38
2009070612,38,2.16,1.36,2.55,57.72
2009070612,39,2.21,1.61,2.74,54.02
2009070612,40,2.41,1.45,2.82,58.91
2009070612,41,2.66,1,2.84,69.42
2009070612,42,2.85,0.43,2.88,81.44
2009070612,43,2.89,-0.09,2.89,91.77
2009070612,44,2.76,-0.47,2.8,99.67
2009070612,45,2.45,-0.65,2.54,104.82
2009070612,46,1.99,-0.57,2.07,105.91
2009070612,47,1.55,-0.22,1.57,98.13
2009070612,48,1.33,0.39,1.38,73.7
2009070700,1,1.56,0.77,1.74,63.6
2009070700,2,0.73,1.29,1.48,29.28
2009070700,3,0.41,1.92,1.96,12.03
2009070700,4,0.47,2.52,2.56,10.53
2009070700,5,0.71,2.85,2.94,13.97
2009070700,6,0.93,2.69,2.84,19.13
2009070700,7,0.99,1.87,2.12,27.88
2009070700,8,0.99,0.71,1.22,54.45
2009070700,9,1.09,-0.41,1.16,110.81
2009070700,10,1.4,-1.16,1.82,129.69
2009070700,11,1.88,-1.54,2.43,129.38
2009070700,12,2.4,-1.61,2.89,123.86
2009070700,13,2.89,-1.42,3.22,116.16
2009070700,14,3.34,-0.9,3.46,105.14
2009070700,15,3.76,0.02,3.76,89.63
2009070700,16,4.18,1.35,4.39,72.07
2009070700,17,4.53,2.67,5.26,59.48
2009070700,18,4.78,3.48,5.92,53.96
2009070700,19,4.88,3.43,5.96,54.91
2009070700,20,4.78,2.82,5.55,59.48
